Time,Distance,GPS_Speed
64.700,2.733,89.622002
64.800,2.735,90.702003
64.900,2.738,91.445999
65.000,2.740,92.068001
65.100,2.743,92.433998
65.200,2.746,92.734001
65.300,2.748,93.033997
65.400,2.751,93.256004
65.500,2.753,93.533997
65.600,2.756,93.912003
65.700,2.759,93.844002
65.800,2.761,94.423996
65.900,2.764,96.316002
66.000,2.767,98.515999
66.100,2.769,99.779999
66.200,2.772,100.312004
66.300,2.775,100.712006
66.400,2.778,101.502007
66.500,2.781,102.402000
66.600,2.783,103.379997
66.700,2.786,104.223999
66.800,2.789,105.258003
66.900,2.792,106.347000
67.000,2.795,107.524002
67.100,2.798,108.647003
67.200,2.801,109.823997
67.300,2.804,110.947006
67.400,2.807,112.047005
67.500,2.811,113.223999
67.600,2.814,114.500999
67.700,2.817,116.109001
67.800,2.820,117.500999
67.900,2.824,118.723999
68.000,2.827,119.693001
68.100,2.830,120.516006
68.200,2.834,121.238998
68.300,2.837,122.323997
68.400,2.840,123.447006
68.500,2.844,124.624001
68.600,2.847,126.055000
68.700,2.851,128.171005
68.800,2.855,129.701004
68.900,2.858,130.923996
69.000,2.862,132.188004
69.100,2.866,133.639999
69.200,2.869,135.064011
69.300,2.873,136.312012
69.400,2.877,137.132004
69.500,2.881,137.983994
69.600,2.885,139.264008
69.700,2.888,140.815994
69.800,2.892,142.112000
69.900,2.896,143.160004
70.000,2.900,144.388000
70.100,2.904,145.916000
70.200,2.909,147.516006
70.300,2.913,148.736008
70.400,2.917,149.456009
70.500,2.921,150.208008
70.600,2.925,151.160004
70.700,2.929,151.628006
70.800,2.934,152.612000
70.900,2.938,154.647995
71.000,2.942,156.774994
71.100,2.947,158.050003
71.200,2.951,159.050003
71.300,2.956,159.150009
71.400,2.960,158.725006
71.500,2.964,157.850006
71.600,2.969,156.100006
71.700,2.973,153.200012
71.800,2.977,150.300003
71.900,2.981,146.600006
72.000,2.985,142.675003
72.100,2.989,139.524994
72.200,2.993,136.699997
72.300,2.997,134.050003
72.400,3.000,131.525009
72.500,3.004,129.175003
72.600,3.007,127.099998
72.700,3.011,125.025002
72.800,3.014,123.225006
72.900,3.018,121.525002
73.000,3.021,119.974998
73.100,3.024,118.638000
73.200,3.027,117.412003
73.300,3.031,116.286003
73.400,3.034,115.334000
73.500,3.037,114.582001
73.600,3.040,113.807999
73.700,3.043,113.229996
73.800,3.046,112.804001
73.900,3.050,112.478004
74.000,3.053,112.104004
74.100,3.056,111.852005
74.200,3.059,111.947998
74.300,3.062,111.926003
74.400,3.065,111.826004
74.500,3.068,111.874001
74.600,3.071,111.973999
74.700,3.074,112.518005
74.800,3.078,113.070007
74.900,3.081,113.570007
75.000,3.084,113.922005
75.100,3.087,114.072998
75.200,3.090,113.881004
75.300,3.093,113.508003
75.400,3.097,112.889008
75.500,3.100,112.116005
75.600,3.103,111.389008
75.700,3.106,110.689003
75.800,3.109,110.135002
75.900,3.112,109.781006
76.000,3.115,109.554001
76.100,3.118,109.573006
76.200,3.121,109.673004
76.300,3.124,110.065002
76.400,3.127,110.784004
76.500,3.130,111.730003
76.600,3.133,112.656998
76.700,3.137,113.703003
76.800,3.140,114.730003
76.900,3.143,115.803001
77.000,3.146,116.903000
77.100,3.150,118.076004
77.200,3.153,119.120003
77.300,3.156,120.336006
77.400,3.160,121.636002
77.500,3.163,123.008003
77.600,3.166,124.408005
77.700,3.170,125.736000
77.800,3.173,127.108002
77.900,3.177,128.508011
78.000,3.181,129.835999
78.100,3.184,131.279999
78.200,3.188,132.636002
78.300,3.192,134.008011
78.400,3.195,135.408005
78.500,3.199,136.736008
78.600,3.203,138.108002
78.700,3.207,139.436005
78.800,3.211,140.736008
78.900,3.215,141.964005
79.000,3.219,143.164001
79.100,3.223,144.436005
79.200,3.227,145.652008
79.300,3.231,146.852005
79.400,3.235,148.052002
79.500,3.239,149.181000
79.600,3.243,150.281006
79.700,3.247,151.310013
79.800,3.252,152.310013
79.900,3.256,153.380997
80.000,3.260,154.410004
80.100,3.265,155.410004
80.200,3.269,156.481003
80.300,3.273,157.438995
80.400,3.278,158.481003
80.500,3.282,159.438995
80.600,3.287,160.126007
80.700,3.291,160.726013
80.800,3.295,161.113007
80.900,3.300,161.270996
81.000,3.304,161.406509
81.100,3.309,161.556503
81.200,3.313,161.742004
81.300,3.318,161.940002
81.400,3.322,162.630005
81.500,3.327,163.390015
81.600,3.332,163.810013
81.700,3.336,164.460007
81.800,3.341,164.490005
81.900,3.345,163.910004
82.000,3.350,162.930008
82.100,3.354,161.339996
82.200,3.359,158.979996
82.300,3.363,156.309998
82.400,3.367,153.260010
82.500,3.371,149.779999
82.600,3.375,146.250000
82.700,3.379,142.259995
82.800,3.383,138.480011
82.900,3.387,134.880005
83.000,3.391,131.279999
83.100,3.394,127.750000
83.200,3.398,124.250008
83.300,3.401,121.029999
83.400,3.404,117.960999
83.500,3.407,115.068001
83.600,3.411,112.405998
83.700,3.414,109.944000
83.800,3.417,107.889000
83.900,3.420,106.334000
84.000,3.422,105.072006
84.100,3.425,103.665001
84.200,3.428,102.579002
84.300,3.431,101.334000
84.400,3.434,100.002998
84.500,3.437,98.703003
84.600,3.439,97.334000
84.700,3.442,95.933998
84.800,3.445,94.740997
84.900,3.447,93.709999
85.000,3.450,92.778999
85.100,3.452,92.085999
85.200,3.455,91.624001
85.300,3.457,91.293007
85.400,3.460,91.064003
85.500,3.462,90.965996
85.600,3.465,90.916000
85.700,3.467,90.968002
85.800,3.470,90.931999
85.900,3.472,90.764000
86.000,3.475,90.632004
86.100,3.478,90.531998
86.200,3.480,90.363998
86.300,3.483,90.164001
86.400,3.485,90.031998
86.500,3.488,89.863998
86.600,3.490,89.664001
86.700,3.493,89.396004
86.800,3.495,89.096001
86.900,3.497,88.863998
87.000,3.500,88.664001
87.100,3.502,88.531998
87.200,3.505,88.431999
87.300,3.507,88.468002
87.400,3.510,88.568001
87.500,3.512,88.667000
87.600,3.515,88.834000
87.700,3.517,89.101006
87.800,3.520,89.401001
87.900,3.522,89.767998
88.000,3.525,90.167999
88.100,3.527,90.702003
88.200,3.530,91.302002
88.300,3.532,92.036003
88.400,3.535,92.970001
88.500,3.537,94.037003
88.600,3.540,95.204002
88.700,3.543,96.604996
88.800,3.545,97.971001
88.900,3.548,99.404999
89.000,3.551,100.904999
89.100,3.554,102.271004
89.200,3.557,103.638000
89.300,3.560,104.837006
89.400,3.563,105.937004
89.500,3.566,106.960007
89.600,3.569,107.762001
89.700,3.572,108.330002
89.800,3.575,109.028000
89.900,3.578,109.762001
90.000,3.581,110.528000
90.100,3.584,111.526001
90.200,3.587,112.625999
90.300,3.590,113.528000
90.400,3.593,114.394005
90.500,3.596,115.228004
90.600,3.600,115.830002
90.700,3.603,116.066002
90.800,3.606,116.562004
90.900,3.609,117.130005
91.000,3.613,117.630005
91.100,3.616,118.460007
91.200,3.619,119.592003
91.300,3.623,120.792000
91.400,3.626,122.124001
91.500,3.629,123.458000
91.600,3.633,124.810005
91.700,3.636,126.080002
91.800,3.640,127.410004
91.900,3.643,128.809998
92.000,3.647,130.209991
92.100,3.651,131.544998
92.200,3.654,132.845001
92.300,3.658,134.145004
92.400,3.662,135.445007
92.500,3.666,136.744995
92.600,3.670,137.915009
92.700,3.673,139.275009
92.800,3.677,139.767502
92.900,3.681,139.717499
93.000,3.685,139.244995
93.100,3.689,137.895004
93.200,3.693,135.479996
93.300,3.696,132.875000
93.400,3.700,129.660004
93.500,3.703,125.995003
93.600,3.707,122.844002
93.700,3.710,119.368004
93.800,3.713,116.400002
93.900,3.717,113.963997
94.000,3.720,111.820000
94.100,3.723,110.012001
94.200,3.726,108.375999
94.300,3.729,106.584000
94.400,3.732,104.812004
94.500,3.734,103.176003
94.600,3.737,101.512001
94.700,3.740,100.388000
94.800,3.743,99.139999
94.900,3.746,97.320000
95.000,3.748,95.384003
95.100,3.751,93.931999
95.200,3.753,92.923996
95.300,3.756,92.152000
95.400,3.758,91.452003
95.500,3.761,90.944000
95.600,3.764,90.671997
95.700,3.766,90.694496
95.800,3.769,90.844498
95.900,3.771,91.215004
96.000,3.774,91.841003
96.100,3.776,92.667000
96.200,3.779,93.693001
96.300,3.781,94.856003
96.400,3.784,96.119003
96.500,3.787,97.418999
96.600,3.790,98.782005
96.700,3.792,100.119003
96.800,3.795,101.482002
96.900,3.798,102.882004
97.000,3.801,104.219002
97.100,3.804,105.519005
97.200,3.807,106.882004
97.300,3.810,108.093002
97.400,3.813,109.382004
97.500,3.816,110.655998
97.600,3.819,111.729996
97.700,3.822,112.856003
97.800,3.825,113.734001
97.900,3.828,114.372002
98.000,3.832,114.848000
98.100,3.835,115.186005
98.200,3.838,115.392998
98.300,3.841,115.542999
98.400,3.844,115.786003
98.500,3.848,116.086006
98.600,3.851,116.572006
98.700,3.854,117.234001
98.800,3.857,117.996002
98.900,3.861,118.920006
99.000,3.864,119.920006
99.100,3.867,120.795998
99.200,3.871,121.596001
99.300,3.874,122.458000
99.400,3.878,123.295998
99.500,3.881,124.157997
99.600,3.885,125.120003
99.700,3.888,126.181999
99.800,3.892,127.271004
99.900,3.895,128.432007
100.000,3.899,129.632004
100.100,3.902,130.832001
100.200,3.906,131.910004
100.300,3.910,133.031998
100.400,3.913,134.171005
100.500,3.917,135.332001
100.600,3.921,136.471008
100.700,3.925,137.570999
100.800,3.929,138.731995
100.900,3.933,139.871002
101.000,3.937,140.971008
101.100,3.940,142.193008
101.200,3.944,143.371002
101.300,3.948,144.593002
101.400,3.953,145.893005
101.500,3.957,147.132004
101.600,3.961,148.393005
101.700,3.965,149.570999
101.800,3.969,150.731995
101.900,3.973,151.919998
102.000,3.978,153.120010
102.100,3.982,154.200012
102.200,3.986,155.259995
102.300,3.990,156.240005
102.400,3.995,157.139999
102.500,3.999,158.100006
102.600,4.004,158.919998
102.700,4.008,159.259995
102.800,4.012,159.839996
102.850,4.015,160.330002
